"SIZE"	"ES"	"NES"	"NOM P-VAL"	"FDR Q-VAL"	"FWER P-VAL"	"RANK AT MAX"	"LEADING EDGE"	"TERM"	"SOURCE"	"GOID"
47	-0.4282956	-1.3456932	0.062271062	0.1583227	1	2178	"tags=23%, list=14%, signal=27%"	"FOXO FAMILY SIGNALING"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"FOXO FAMILY SIGNALING"
32	-0.4274692	-1.2191508	0.17699115	0.26632324	1	2755	"tags=41%, list=18%, signal=50%"	"POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION"	"GOBP"	"GO:0032755"
70	-0.42743313	-1.4399977	0.018181818	0.099686354	1	1827	"tags=20%, list=12%, signal=23%"	"CENTROSOME MATURATION"	"REACTOME DATABASE ID RELEASE 60"	"380287"
70	-0.42743313	-1.4333997	0.034313727	0.103058524	1	1827	"tags=20%, list=12%, signal=23%"	"RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES"	"REACTOME"	"R-HSA-380270.1"
16	-0.4272283	-1.010605	0.44554454	0.542162	1	3183	"tags=56%, list=21%, signal=71%"	"P75NTR SIGNALS VIA NF-KB"	"REACTOME"	"R-HSA-193639.1"
19	-0.4272144	-1.069825	0.37336814	0.4526749	1	1648	"tags=16%, list=11%, signal=18%"	"PHOSPHATIDYLGLYCEROL BIOSYNTHESIS II (NON-PLASTIDIC)"	"HUMANCYC"	"PWY4FS-8"
60	-0.42703223	-1.3755648	0.04511278	0.1380949	1	2487	"tags=22%, list=16%, signal=26%"	"REGULATION OF TRANSLATIONAL INITIATION"	"GOBP"	"GO:0006446"
25	-0.42595148	-1.1209326	0.3045822	0.3826144	1	615	"tags=16%, list=4%, signal=17%"	"CASPASE ACTIVATION VIA EXTRINSIC APOPTOTIC SIGNALLING PATHWAY"	"REACTOME DATABASE ID RELEASE 60"	"5357769"
18	-0.4257296	-1.0361495	0.42673522	0.50136906	1	4315	"tags=39%, list=28%, signal=54%"	"CELLULAR RESPONSE TO MISFOLDED PROTEIN"	"GOBP"	"GO:0071218"
15	-0.42571092	-1.0025398	0.46329114	0.5539358	1	4260	"tags=33%, list=28%, signal=46%"	"MRNA SPLICE SITE SELECTION"	"GOBP"	"GO:0006376"
30	-0.4254611	-1.1940951	0.18987341	0.29385343	1	1392	"tags=23%, list=9%, signal=26%"	"ACYL-COA BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0071616"
30	-0.4254611	-1.1400564	0.24924925	0.35716897	1	1392	"tags=23%, list=9%, signal=26%"	"THIOESTER BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0035384"
33	-0.4250966	-1.2125069	0.17515923	0.27368104	1	3183	"tags=30%, list=21%, signal=38%"	"IL1-MEDIATED SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"IL1-MEDIATED SIGNALING EVENTS"
33	-0.42509654	-1.2342981	0.16764706	0.25189573	1	3183	"tags=30%, list=21%, signal=38%"	"PID_IL1_PATHWAY"	"MSIGDB_C2"	"PID_IL1_PATHWAY"
15	-0.4248888	-1.0046883	0.45524296	0.5508766	1	2025	"tags=33%, list=13%, signal=38%"	"SYNTHESIS OF VERY LONG-CHAIN FATTY ACYL-COAS"	"REACTOME"	"R-HSA-75876.5"
97	-0.42458993	-1.5364268	0.0058479533	0.0548505	1	2825	"tags=33%, list=19%, signal=40%"	"SPINDLE ORGANIZATION"	"GOBP"	"GO:0007051"
151	-0.4245781	-1.6119013	0	0.03207387	1	3927	"tags=40%, list=26%, signal=54%"	"MULTI-ORGANISM TRANSPORT"	"GOBP"	"GO:0044766"
151	-0.4245781	-1.5874791	0	0.038911927	1	3927	"tags=40%, list=26%, signal=54%"	"MULTI-ORGANISM LOCALIZATION"	"GOBP"	"GO:1902579"
35	-0.42438486	-1.2498192	0.123839006	0.23742838	1	2167	"tags=26%, list=14%, signal=30%"	"FAS (CD95) SIGNALING PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"FAS (CD95) SIGNALING PATHWAY"
16	-0.42418754	-1.019763	0.41943735	0.5287119	1	2124	"tags=19%, list=14%, signal=22%"	"ACTIVATION OF NF-KAPPAB-INDUCING KINASE ACTIVITY"	"GOBP"	"GO:0007250"
32	-0.4241196	-1.2196786	0.1486068	0.26589808	1	1994	"tags=25%, list=13%, signal=29%"	"STEROL BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0016126"
162	-0.4238717	-1.5948234	0	0.036782637	1	2247	"tags=30%, list=15%, signal=34%"	"NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION"	"GOBP"	"GO:1901991"
47	-0.42358527	-1.3018413	0.08627451	0.1907899	1	3079	"tags=36%, list=20%, signal=45%"	"TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES"	"REACTOME DATABASE ID RELEASE 60"	"6791312"
61	-0.42345136	-1.3688831	0.015686275	0.14217363	1	1827	"tags=21%, list=12%, signal=24%"	"LOSS OF PROTEINS REQUIRED FOR INTERPHASE MICROTUBULE ORGANIZATION FROM THE CENTROSOME"	"REACTOME"	"R-HSA-380284.1"
61	-0.42345136	-1.3676937	0.054393306	0.14295946	1	1827	"tags=21%, list=12%, signal=24%"	"LOSS OF NLP FROM MITOTIC CENTROSOMES"	"REACTOME DATABASE ID RELEASE 60"	"380259"
43	-0.423317	-1.274347	0.09893993	0.21533918	1	2227	"tags=23%, list=15%, signal=27%"	"TP53 REGULATES TRANSCRIPTION OF CELL DEATH GENES"	"REACTOME DATABASE ID RELEASE 60"	"5633008"
17	-0.42315418	-1.0289518	0.42171717	0.5139279	1	1825	"tags=24%, list=12%, signal=27%"	"POSITIVE REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION"	"GOBP"	"GO:0010800"
17	-0.4229527	-1.0374707	0.38157895	0.5002148	1	1125	"tags=18%, list=7%, signal=19%"	"BIOCARTA_IL7_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_IL7_PATHWAY"
20	-0.42274833	-1.071384	0.38726792	0.45025942	1	4126	"tags=40%, list=27%, signal=55%"	"MULTIVESICULAR BODY SORTING PATHWAY"	"GOBP"	"GO:0071985"
38	-0.42253834	-1.2493813	0.12772585	0.23776373	1	2940	"tags=32%, list=19%, signal=39%"	"POSTTRANSCRIPTIONAL GENE SILENCING"	"GOBP"	"GO:0016441"
108	-0.42248064	-1.5326226	0	0.056382176	1	1584	"tags=25%, list=10%, signal=28%"	"NON-CANONICAL WNT SIGNALING PATHWAY"	"GOBP"	"GO:0035567"
146	-0.42244112	-1.5811172	0	0.040493175	1	2309	"tags=38%, list=15%, signal=45%"	"POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION"	"GOBP"	"GO:1903039"
163	-0.4220861	-1.6295624	0	0.028008439	1	2265	"tags=31%, list=15%, signal=36%"	"POSITIVE REGULATION OF CELLULAR PROTEIN CATABOLIC PROCESS"	"GOBP"	"GO:1903364"
27	-0.42176527	-1.1635292	0.23283581	0.32777905	1	2682	"tags=37%, list=18%, signal=45%"	"TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS"	"REACTOME DATABASE ID RELEASE 60"	"452723"
94	-0.4215481	-1.517554	0	0.06248194	1	5948	"tags=59%, list=39%, signal=95%"	"HATS ACETYLATE HISTONES"	"REACTOME"	"R-HSA-3214847.1"
48	-0.42122132	-1.3395047	0.053511705	0.16237713	1	3319	"tags=42%, list=22%, signal=53%"	"MEIOTIC SYNAPSIS"	"REACTOME DATABASE ID RELEASE 60"	"1221632"
61	-0.42119697	-1.3755364	0.07531381	0.1379735	1	4235	"tags=31%, list=28%, signal=43%"	"REGULATION OF MRNA PROCESSING"	"GOBP"	"GO:0050684"
78	-0.42077518	-1.447841	0.014285714	0.095915325	1	3655	"tags=41%, list=24%, signal=54%"	"SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)"	"REACTOME"	"R-HSA-2559582.2"
28	-0.42008808	-1.1717558	0.20527859	0.3188852	1	5115	"tags=50%, list=34%, signal=75%"	"ENDOSOMAL SORTING COMPLEX REQUIRED FOR TRANSPORT (ESCRT)"	"REACTOME DATABASE ID RELEASE 60"	"917729"
17	-0.41983503	-1.0040797	0.4715447	0.551533	1	2654	"tags=24%, list=17%, signal=28%"	"FOLIC ACID METABOLIC PROCESS"	"GOBP"	"GO:0046655"
15	-0.41920337	-1.0057864	0.44221106	0.54985785	1	4758	"tags=73%, list=31%, signal=107%"	"ACETYL-COA METABOLIC PROCESS"	"GOBP"	"GO:0006084"
37	-0.41903323	-1.240942	0.14583333	0.24595854	1	2487	"tags=22%, list=16%, signal=26%"	"CELLULAR RESPONSE TO AMINO ACID STARVATION"	"GOBP"	"GO:0034198"
27	-0.41871956	-1.1681749	0.2379518	0.3226665	1	2929	"tags=30%, list=19%, signal=37%"	"POSITIVE REGULATION OF PHAGOCYTOSIS"	"GOBP"	"GO:0050766"
58	-0.41869143	-1.3843542	0.036363635	0.13200231	1	4118	"tags=34%, list=27%, signal=47%"	"REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY"	"GOBP"	"GO:0046902"
28	-0.41866606	-1.1567837	0.24269006	0.33657885	1	3990	"tags=43%, list=26%, signal=58%"	"PLASMA LIPOPROTEIN CLEARANCE"	"REACTOME"	"R-HSA-8964043.1"
19	-0.41844702	-1.0553252	0.3604336	0.47353283	1	5007	"tags=42%, list=33%, signal=63%"	"N-TERMINAL PROTEIN AMINO ACID MODIFICATION"	"GOBP"	"GO:0031365"
22	-0.4182795	-1.0813669	0.34550563	0.4364869	1	2140	"tags=45%, list=14%, signal=53%"	"DEFENSE RESPONSE TO GRAM-NEGATIVE BACTERIUM"	"GOBP"	"GO:0050829"
17	-0.41826484	-1.0355966	0.42635658	0.5018548	1	703	"tags=12%, list=5%, signal=12%"	"GLYCOGEN BREAKDOWN (GLYCOGENOLYSIS)"	"REACTOME DATABASE ID RELEASE 60"	"70221"
29	-0.41796792	-1.1764463	0.190625	0.31451786	1	1392	"tags=21%, list=9%, signal=23%"	"FATTY-ACYL-COA METABOLIC PROCESS"	"GOBP"	"GO:0035337"
62	-0.41766247	-1.3448985	0.03587444	0.15878111	1	4118	"tags=34%, list=27%, signal=46%"	"REGULATION OF MEMBRANE PERMEABILITY"	"GOBP"	"GO:0090559"
168	-0.41726446	-1.5979333	0	0.035739906	1	3326	"tags=33%, list=22%, signal=42%"	"REGULATION OF GENE EXPRESSION, EPIGENETIC"	"GOBP"	"GO:0040029"
96	-0.41715208	-1.4816284	0.010471204	0.07933613	1	2327	"tags=27%, list=15%, signal=32%"	"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0002221"
32	-0.4170657	-1.2130929	0.16809116	0.27332905	1	2196	"tags=34%, list=14%, signal=40%"	"POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION"	"GOBP"	"GO:0032760"
27	-0.41678214	-1.1258259	0.26283988	0.37697822	1	2221	"tags=22%, list=15%, signal=26%"	"SYNTHESIS OF PC"	"REACTOME"	"R-HSA-1483191.4"
16	-0.41635373	-0.9982329	0.4730392	0.5617318	1	2099	"tags=19%, list=14%, signal=22%"	"CHROMATIN DISASSEMBLY"	"GOBP"	"GO:0031498"
16	-0.41635373	-0.9961557	0.48947367	0.56493044	1	2099	"tags=19%, list=14%, signal=22%"	"NUCLEOSOME DISASSEMBLY"	"GOBP"	"GO:0006337"
36	-0.41606972	-1.2276708	0.17307693	0.25812772	1	2803	"tags=22%, list=18%, signal=27%"	"REGULATION OF TP53 DEGRADATION"	"REACTOME DATABASE ID RELEASE 60"	"6804757"
55	-0.41598567	-1.3480506	0.053435113	0.15661144	1	4293	"tags=42%, list=28%, signal=58%"	"SUMOYLATION OF CHROMATIN ORGANIZATION PROTEINS"	"REACTOME"	"R-HSA-4551638.4"
19	-0.41569707	-1.0588021	0.38395417	0.4693738	1	2461	"tags=42%, list=16%, signal=50%"	"CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION"	"GOBP"	"GO:0035710"
38	-0.4156452	-1.2387571	0.15333334	0.2480665	1	3240	"tags=32%, list=21%, signal=40%"	"PID_FAS_PATHWAY"	"MSIGDB_C2"	"PID_FAS_PATHWAY"
23	-0.4155484	-1.098565	0.31232092	0.41253728	1	2135	"tags=30%, list=14%, signal=35%"	"NEGATIVE REGULATION OF T CELL PROLIFERATION"	"GOBP"	"GO:0042130"
35	-0.4154616	-1.2293301	0.15974441	0.25720927	1	2896	"tags=26%, list=19%, signal=32%"	"RNA SECONDARY STRUCTURE UNWINDING"	"GOBP"	"GO:0010501"
166	-0.41532227	-1.6077646	0	0.0332086	1	2247	"tags=29%, list=15%, signal=34%"	"NEGATIVE REGULATION OF CELL CYCLE PHASE TRANSITION"	"GOBP"	"GO:1901988"
18	-0.41482258	-1.0157443	0.41952506	0.53515625	1	2570	"tags=44%, list=17%, signal=53%"	"POSITIVE REGULATION OF T CELL MIGRATION"	"GOBP"	"GO:2000406"
33	-0.4144364	-1.1792815	0.2032258	0.31139004	1	2135	"tags=36%, list=14%, signal=42%"	"NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION"	"GOBP"	"GO:0070664"
30	-0.41376907	-1.1461395	0.24119242	0.34931266	1	2247	"tags=27%, list=15%, signal=31%"	"ONCOGENE INDUCED SENESCENCE"	"REACTOME"	"R-HSA-2559585.4"
48	-0.41358888	-1.3043932	0.09727626	0.18896398	1	2178	"tags=23%, list=14%, signal=27%"	"PID_FOXO_PATHWAY"	"MSIGDB_C2"	"PID_FOXO_PATHWAY"
15	-0.4131079	-0.98174906	0.49881798	0.5900995	1	1963	"tags=27%, list=13%, signal=31%"	"CORTICAL ACTIN CYTOSKELETON ORGANIZATION"	"GOBP"	"GO:0030866"
31	-0.41306084	-1.1769707	0.19937694	0.31395748	1	430	"tags=13%, list=3%, signal=13%"	"REGULATION OF LIPID STORAGE"	"GOBP"	"GO:0010883"
22	-0.41240582	-1.0792192	0.33527696	0.44000033	1	6644	"tags=73%, list=44%, signal=129%"	"INSULIN RECEPTOR RECYCLING"	"REACTOME DATABASE ID RELEASE 60"	"77387"
36	-0.41232488	-1.1880033	0.19377163	0.30016503	1	2310	"tags=22%, list=15%, signal=26%"	"POSITIVE REGULATION OF DNA REPAIR"	"GOBP"	"GO:0045739"
35	-0.41206148	-1.1903447	0.1952862	0.29817355	1	5059	"tags=63%, list=33%, signal=94%"	"HDR THROUGH SINGLE STRAND ANNEALING (SSA)"	"REACTOME DATABASE ID RELEASE 60"	"5685938"
37	-0.4117991	-1.2008227	0.16487455	0.2871461	1	3486	"tags=43%, list=23%, signal=56%"	"POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY"	"GOBP"	"GO:2001244"
78	-0.4115888	-1.4004692	0.026737968	0.12180954	1	2861	"tags=32%, list=19%, signal=39%"	"VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION"
105	-0.41129506	-1.4655036	0.0056179776	0.08711155	1	2309	"tags=34%, list=15%, signal=40%"	"T CELL ACTIVATION"	"GOBP"	"GO:0042110"
23	-0.41108724	-1.0580086	0.37260273	0.47035158	1	3154	"tags=39%, list=21%, signal=49%"	"NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION"	"GOBP"	"GO:1903556"
37	-0.41088003	-1.2254629	0.14723927	0.26043633	1	2609	"tags=32%, list=17%, signal=39%"	"IFN-ALPHA"	"IOB"	"IFN-ALPHA"
22	-0.41034088	-1.086819	0.3472222	0.42949587	1	3574	"tags=41%, list=23%, signal=53%"	"ALCOHOL CATABOLIC PROCESS"	"GOBP"	"GO:0046164"
19	-0.4100019	-1.0299382	0.44179896	0.5122044	1	1819	"tags=21%, list=12%, signal=24%"	"POSITIVE REGULATION OF NEUTROPHIL CHEMOTAXIS"	"GOBP"	"GO:0090023"
62	-0.40933728	-1.339724	0.044176705	0.16229965	1	1950	"tags=29%, list=13%, signal=33%"	"T CELL ACTIVATION"	"PANTHER PATHWAY"	"P00053"
118	-0.4092908	-1.4945662	0.012578616	0.07290419	1	4293	"tags=44%, list=28%, signal=61%"	"PROTEIN EXPORT FROM NUCLEUS"	"GOBP"	"GO:0006611"
75	-0.40885654	-1.4130433	0.0047393367	0.11397332	1	4445	"tags=35%, list=29%, signal=49%"	"CARBOHYDRATE CATABOLIC PROCESS"	"GOBP"	"GO:0016052"
21	-0.40876034	-1.0523493	0.3648294	0.4785877	1	4125	"tags=48%, list=27%, signal=65%"	"NEGATIVE REGULATION OF VIRAL TRANSCRIPTION"	"GOBP"	"GO:0032897"
30	-0.40871495	-1.1231829	0.2611465	0.38020703	1	2172	"tags=23%, list=14%, signal=27%"	"ACTIVATION OF BH3-ONLY PROTEINS"	"REACTOME DATABASE ID RELEASE 60"	"114452"
109	-0.4084078	-1.491103	0	0.07473549	1	3288	"tags=31%, list=22%, signal=40%"	"REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION"	"GOBP"	"GO:1903747"
16	-0.40837714	-0.94588745	0.5541237	0.65593374	1	4589	"tags=44%, list=30%, signal=63%"	"NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY"	"GOBP"	"GO:1902176"
59	-0.40741292	-1.3378508	0.05668016	0.16339125	1	3762	"tags=36%, list=25%, signal=47%"	"POSITIVE REGULATION OF GENE EXPRESSION, EPIGENETIC"	"GOBP"	"GO:0045815"
17	-0.40737468	-1.012688	0.42666668	0.5390649	1	1867	"tags=35%, list=12%, signal=40%"	"REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY"	"GOBP"	"GO:1902235"
23	-0.40721652	-1.0520433	0.352459	0.47862563	1	5080	"tags=39%, list=33%, signal=59%"	"MODULATION BY SYMBIONT OF HOST CELLULAR PROCESS"	"GOBP"	"GO:0044068"
19	-0.40691948	-1.0087126	0.41145834	0.54561627	1	4244	"tags=37%, list=28%, signal=51%"	"VIRAL BUDDING VIA HOST ESCRT COMPLEX"	"GOBP"	"GO:0039702"
28	-0.40687212	-1.13932	0.24709302	0.35786486	1	2783	"tags=25%, list=18%, signal=31%"	"IONOTROPIC GLUTAMATE RECEPTOR PATHWAY"	"PANTHER PATHWAY"	"P00037"
38	-0.40666384	-1.2008632	0.19636364	0.28732118	1	1143	"tags=34%, list=8%, signal=37%"	"PID_FOXM1_PATHWAY"	"MSIGDB_C2"	"PID_FOXM1_PATHWAY"
36	-0.40635514	-1.1892314	0.20833333	0.29886767	1	879	"tags=19%, list=6%, signal=21%"	"REGULATION OF DNA-DEPENDENT DNA REPLICATION"	"GOBP"	"GO:0090329"
16	-0.40616038	-0.9652178	0.50639385	0.6193551	1	2654	"tags=25%, list=17%, signal=30%"	"METABOLISM OF FOLATE AND PTERINES"	"REACTOME DATABASE ID RELEASE 60"	"196757"
30	-0.40609622	-1.1243136	0.27462685	0.378997	1	2940	"tags=30%, list=19%, signal=37%"	"GENE SILENCING BY MIRNA"	"GOBP"	"GO:0035195"
68	-0.40528736	-1.34929	0.027559055	0.15585998	1	2363	"tags=40%, list=16%, signal=47%"	"NEGATIVE REGULATION OF LEUKOCYTE ACTIVATION"	"GOBP"	"GO:0002695"
28	-0.40504372	-1.1238941	0.26239067	0.37947634	1	5115	"tags=46%, list=34%, signal=70%"	"MULTIVESICULAR BODY ORGANIZATION"	"GOBP"	"GO:0036257"
21	-0.40503132	-1.0453248	0.37958115	0.48872775	1	3032	"tags=29%, list=20%, signal=36%"	"NLS-BEARING PROTEIN IMPORT INTO NUCLEUS"	"GOBP"	"GO:0006607"
56	-0.4049234	-1.2949764	0.07116105	0.19669951	1	4719	"tags=45%, list=31%, signal=64%"	"TP53 REGULATES TRANSCRIPTION OF DNA REPAIR GENES"	"REACTOME DATABASE ID RELEASE 60"	"6796648"
19	-0.40416956	-1.0269341	0.42933333	0.5164569	1	2699	"tags=42%, list=18%, signal=51%"	"GLUTATHIONE DERIVATIVE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:1901687"
19	-0.40416956	-1.0066748	0.43098593	0.5486217	1	2699	"tags=42%, list=18%, signal=51%"	"GLUTATHIONE DERIVATIVE METABOLIC PROCESS"	"GOBP"	"GO:1901685"
42	-0.40395796	-1.2226399	0.13953489	0.26313448	1	3841	"tags=29%, list=25%, signal=38%"	"RESPONSE TO TOXIC SUBSTANCE"	"GOBP"	"GO:0009636"
18	-0.40363875	-0.972107	0.49238577	0.60701966	1	547	"tags=17%, list=4%, signal=17%"	"NEUROMUSCULAR PROCESS"	"GOBP"	"GO:0050905"
17	-0.40298218	-0.9877439	0.47103274	0.5786955	1	2055	"tags=24%, list=14%, signal=27%"	"PROTEIN REFOLDING"	"GOBP"	"GO:0042026"
15	-0.4028676	-0.9415186	0.54987836	0.6635813	1	2257	"tags=27%, list=15%, signal=31%"	"ACTIN FILAMENT POLYMERIZATION"	"GOBP"	"GO:0030041"
26	-0.40279436	-1.0815387	0.33846155	0.4364417	1	532	"tags=8%, list=3%, signal=8%"	"PROTEIN DESTABILIZATION"	"GOBP"	"GO:0031648"
94	-0.40263432	-1.42652	0.021276595	0.10706116	1	2567	"tags=41%, list=17%, signal=50%"	"CELL CYCLE G1/S PHASE TRANSITION"	"GOBP"	"GO:0044843"
40	-0.40243635	-1.1616998	0.2129964	0.32958093	1	2772	"tags=35%, list=18%, signal=43%"	"REGULATION OF DOUBLE-STRAND BREAK REPAIR"	"GOBP"	"GO:2000779"
23	-0.40195143	-1.0584521	0.38352272	0.46977067	1	1392	"tags=22%, list=9%, signal=24%"	"FATTY-ACYL-COA BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0046949"
59	-0.40185562	-1.3101336	0.058035713	0.18444787	1	1796	"tags=22%, list=12%, signal=25%"	"THIOESTER METABOLIC PROCESS"	"GOBP"	"GO:0035383"
59	-0.40185562	-1.3033419	0.07053942	0.18983825	1	1796	"tags=22%, list=12%, signal=25%"	"ACYL-COA METABOLIC PROCESS"	"GOBP"	"GO:0006637"
43	-0.40155926	-1.1916412	0.19097222	0.29674545	1	294	"tags=9%, list=2%, signal=9%"	"PID_IL6_7_PATHWAY"	"MSIGDB_C2"	"PID_IL6_7_PATHWAY"
43	-0.4015592	-1.2307513	0.1384083	0.25561407	1	294	"tags=9%, list=2%, signal=9%"	"IL6-MEDIATED SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"IL6-MEDIATED SIGNALING EVENTS"
21	-0.40142605	-1.0399688	0.4005682	0.4963858	1	2240	"tags=29%, list=15%, signal=33%"	"BIOCARTA_IL2_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_IL2_PATHWAY"
187	-0.4011632	-1.5733833	0	0.042459574	1	2309	"tags=36%, list=15%, signal=42%"	"POSITIVE REGULATION OF LEUKOCYTE ACTIVATION"	"GOBP"	"GO:0002696"
19	-0.40077573	-1.0128447	0.44584382	0.5390901	1	4973	"tags=47%, list=33%, signal=70%"	"CELLULAR CARBOHYDRATE CATABOLIC PROCESS"	"GOBP"	"GO:0044275"
19	-0.40070087	-0.9906347	0.44702843	0.574005	1	1848	"tags=26%, list=12%, signal=30%"	"NUCLEOSIDE CATABOLIC PROCESS"	"GOBP"	"GO:0009164"
72	-0.40012586	-1.3547009	0.052863438	0.15248372	1	4445	"tags=33%, list=29%, signal=47%"	"SINGLE-ORGANISM CARBOHYDRATE CATABOLIC PROCESS"	"GOBP"	"GO:0044724"
160	-0.3999449	-1.5119215	0	0.0650987	1	2309	"tags=37%, list=15%, signal=43%"	"POSITIVE REGULATION OF CELL-CELL ADHESION"	"GOBP"	"GO:0022409"
37	-0.3993749	-1.1701394	0.20532319	0.3206267	1	2803	"tags=22%, list=18%, signal=26%"	"REGULATION OF TP53 EXPRESSION AND DEGRADATION"	"REACTOME DATABASE ID RELEASE 60"	"6806003"
76	-0.39900294	-1.3773791	0.030927835	0.13697918	1	3144	"tags=41%, list=21%, signal=51%"	"MONOCARBOXYLIC ACID CATABOLIC PROCESS"	"GOBP"	"GO:0072329"
22	-0.39884797	-1.036601	0.42777777	0.5007085	1	2570	"tags=45%, list=17%, signal=55%"	"REGULATION OF T CELL MIGRATION"	"GOBP"	"GO:2000404"
18	-0.39881912	-0.9785154	0.46981627	0.59529555	1	2135	"tags=39%, list=14%, signal=45%"	"NEGATIVE REGULATION OF INTERFERON-GAMMA PRODUCTION"	"GOBP"	"GO:0032689"
90	-0.3986782	-1.3669878	0.04	0.14329928	1	1584	"tags=29%, list=10%, signal=32%"	"REGULATION OF ESTABLISHMENT OF PLANAR POLARITY"	"GOBP"	"GO:0090175"
27	-0.39855066	-1.0879977	0.31686047	0.4281894	1	507	"tags=15%, list=3%, signal=15%"	"INTERFERON-GAMMA SIGNALING PATHWAY"	"PANTHER PATHWAY"	"P00035"
16	-0.39831778	-0.9583735	0.50842696	0.632537	1	731	"tags=13%, list=5%, signal=13%"	"PHOTOTRANSDUCTION"	"GOBP"	"GO:0007602"
47	-0.39813513	-1.2390994	0.13186814	0.24798103	1	4083	"tags=40%, list=27%, signal=55%"	"REGULATION OF CYTOKINESIS"	"GOBP"	"GO:0032465"
87	-0.3974977	-1.3747277	0.026041666	0.1382852	1	3663	"tags=43%, list=24%, signal=56%"	"COENZYME BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0009108"
24	-0.39745107	-1.0393687	0.40502793	0.4966561	1	4055	"tags=50%, list=27%, signal=68%"	"DE NOVO PURINE BIOSYNTHESIS"	"PANTHER PATHWAY"	"P02738"
41	-0.39733896	-1.1746726	0.20522387	0.31592548	1	3023	"tags=29%, list=20%, signal=36%"	"REGULATION OF DNA RECOMBINATION"	"GOBP"	"GO:0000018"
42	-0.3972831	-1.2197484	0.16438356	0.26621848	1	1317	"tags=17%, list=9%, signal=18%"	"PID_CXCR3_PATHWAY"	"MSIGDB_C2"	"PID_CXCR3_PATHWAY"
188	-0.39624733	-1.5220127	0	0.06053027	1	5891	"tags=54%, list=39%, signal=87%"	"MRNA CATABOLIC PROCESS"	"GOBP"	"GO:0006402"
99	-0.3961694	-1.4049823	0	0.11885483	1	3288	"tags=30%, list=22%, signal=38%"	"POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION"	"GOBP"	"GO:1903749"
24	-0.395688	-1.039894	0.3957219	0.4961909	1	625	"tags=13%, list=4%, signal=13%"	"REGULATION OF TELOMERE CAPPING"	"GOBP"	"GO:1904353"
40	-0.3955569	-1.175277	0.18275861	0.31530458	1	1143	"tags=33%, list=8%, signal=35%"	"FOXM1 TRANSCRIPTION FACTOR NETWORK"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"FOXM1 TRANSCRIPTION FACTOR NETWORK"
15	-0.3953425	-0.9248545	0.5613208	0.692323	1	1209	"tags=20%, list=8%, signal=22%"	"POSITIVE REGULATION OF BLOOD VESSEL DIAMETER"	"GOBP"	"GO:0097755"
77	-0.39530256	-1.3503013	0.033816423	0.15569022	1	2861	"tags=30%, list=19%, signal=37%"	"PID_MYC_ACTIV_PATHWAY"	"MSIGDB_C2"	"PID_MYC_ACTIV_PATHWAY"
30	-0.39507407	-1.1049385	0.31176472	0.40357962	1	2221	"tags=20%, list=15%, signal=23%"	"PHOSPHATIDYLCHOLINE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0006656"
